mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.851694393157959,0.014172933448403148,0.07789101600646972,0.002002088412069168,gini,6,0.5,2,2,200,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.6530612244897959,0.7007299270072993,0.6814814814814815,0.676923076923077,0.6901408450704225,0.6804673109944152,0.01593006329951774,399
0.9252943992614746,0.0031637226902061456,0.042890739440917966,0.0011082578757639495,gini,6,0.5,2,5,100,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.6577181208053692,0.7272727272727273,0.6764705882352942,0.676056338028169,0.6714285714285714,0.6817892691540262,0.02373463321235886,395
1.4079530239105225,0.049830336570730396,0.05967559814453125,0.00039525021976318257,gini,6,0.5,2,5,150,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 150}",0.6666666666666666,0.7164179104477612,0.6865671641791045,0.6911764705882353,0.6714285714285714,0.6864513566620677,0.017535406999399827,388
1.8419730186462402,0.009083070668937494,0.07699441909790039,0.0008844862074735954,gini,6,0.5,2,5,200,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.6620689655172414,0.7111111111111111,0.6865671641791045,0.7022900763358778,0.6857142857142857,0.6895503205715242,0.0167690687083956,383
0.9257824897766114,0.010816921154317389,0.04261202812194824,0.0008896254186620747,gini,6,0.5,2,10,100,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.6577181208053692,0.7218045112781954,0.6917293233082706,0.624113475177305,0.6621621621621622,0.6715055185462605,0.033052647000111554,406
1.3913704395294189,0.006351841710627266,0.059581422805786134,0.0010316888204729424,gini,6,0.5,2,10,150,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 150}",0.6621621621621622,0.7272727272727273,0.6917293233082706,0.656934306569343,0.6666666666666666,0.6809530371958339,0.026060463616490826,396
1.8477340698242188,0.014626462627708883,0.07688865661621094,0.0010541385962913841,gini,6,0.5,2,10,200,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.6442953020134228,0.732824427480916,0.6865671641791045,0.6766917293233082,0.6621621621621622,0.6805081570317828,0.029786625314422804,398
0.9591995239257812,0.07762235393796402,0.04223756790161133,0.0016160994159618543,gini,6,0.5,4,2,100,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.6447368421052632,0.7230769230769231,0.7131782945736435,0.6666666666666666,0.6808510638297872,0.6857019580504568,0.029037394155378534,390
1.376263427734375,0.010723743452265068,0.05932455062866211,0.0008721759415358915,gini,6,0.5,4,2,150,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 150}",0.6713286713286714,0.7175572519083969,0.696969696969697,0.6814814814814815,0.6808510638297872,0.6896376331036069,0.01620005533881901,380
1.8442010402679443,0.018552555240912233,0.07772693634033204,0.0012614995050187366,gini,6,0.5,4,2,200,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.6713286713286714,0.7164179104477612,0.6865671641791045,0.6865671641791045,0.6857142857142857,0.6893190391697855,0.014738670489582816,385
0.9224485397338867,0.00806716087448308,0.04241700172424316,0.000636259731836229,gini,6,0.5,4,5,100,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.6447368421052632,0.7230769230769231,0.7131782945736435,0.6666666666666666,0.6808510638297872,0.6857019580504568,0.029037394155378534,390
1.3823081970214843,0.011337404646711104,0.060759449005126955,0.0007563235095717843,gini,6,0.5,4,5,150,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 150}",0.6713286713286714,0.7175572519083969,0.696969696969697,0.6814814814814815,0.6808510638297872,0.6896376331036069,0.01620005533881901,380
1.8363563537597656,0.012884740589934447,0.07681903839111329,0.0005624630442166979,gini,6,0.5,4,5,200,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.6713286713286714,0.7164179104477612,0.6865671641791045,0.6865671641791045,0.6857142857142857,0.6893190391697855,0.014738670489582816,385
0.9266032218933106,0.012048201854546026,0.04210109710693359,0.0007106728663638253,gini,6,0.5,4,10,100,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.6533333333333333,0.7058823529411765,0.71875,0.6442953020134228,0.6805555555555556,0.6805633087686976,0.028830946295001426,397
